GenBank_ID	NCBI_taxid	NCBI_phylum	NCBI_class	NCBI_order	NCBI_family	NCBI_genus	NCBI_species	In_default_rep_db
NC_027080	1276802	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus_venosus	FALSE
NC_027152	3864	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lens	Lens_culinaris	TRUE
NC_046836	556514	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lespedeza	Lespedeza_bicolor	TRUE
NC_061375	701532	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lespedeza	Lespedeza_buergeri	FALSE
NC_057455	53893	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lespedeza	Lespedeza_cuneata	FALSE
NC_042748	688281	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lespedeza	Lespedeza_davurica	FALSE
NC_042693	587870	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lespedeza	Lespedeza_floribunda	FALSE
NC_044115	926279	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lespedeza	Lespedeza_maritima	FALSE
NC_064210	2935096	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lespedeza	Lespedeza_tricolor	FALSE
NC_067538	701553	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lespedeza	Lespedeza_virginica	FALSE
NC_036151	47091	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lessertia	Lessertia_frutescens	TRUE
NC_028733	190760	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Leucaena	Leucaena_trichandra	TRUE
NC_026677	321550	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Libidibia	Libidibia_coriaria	TRUE
NC_002694	34305	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lotus	Lotus_japonicus	TRUE
NC_067520	212698	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Luetzelburgia	Luetzelburgia_bahiensis	TRUE
NC_026681	3870	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus_albus	TRUE
NC_023090	3873	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus_luteus	FALSE
NC_036487	714519	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus_westianus	FALSE
NC_080273	1898862	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lysidice	Lysidice_brevicalyx	TRUE
NC_047385	162836	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lysidice	Lysidice_rhodostegia	FALSE
NC_047318	247900	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lysiloma	Lysiloma_watsonii	TRUE
NC_037768	162677	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lysiphyllum	Lysiphyllum_hookeri	TRUE
NC_034774	53896	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Maackia	Maackia_floribunda	TRUE
NC_067523	450031	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Machaerium	Machaerium_brasiliense	TRUE
NC_047358	1911668	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Macrolobium	Macrolobium_huberianum	TRUE
NC_067533	1457467	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Macropsychanthus	Macropsychanthus_marginatus	TRUE
NC_067541	77317	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Macroptilium	Macroptilium_erythroloma	TRUE
NC_057661	70936	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_arabica	TRUE
NC_042856	66807	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_arborea	FALSE
NC_053370	483869	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_archiducis-nicolai	FALSE
NC_042415	70937	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_biflora	FALSE
NC_042852	70938	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_blancheana	FALSE
NC_068652	70940	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_ciliaris	FALSE
NC_068643	70941	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_constricta	FALSE
NC_057660	66811	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_coronata	FALSE
NC_042842	66812	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_cretacea	FALSE
NC_057655	70943	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_disciformis	FALSE
NC_068651	70944	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_doliata	FALSE
NC_052706	70945	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_edgeworthii	FALSE
NC_068642	70947	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_granadensis	FALSE
NC_068648	70948	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_heyniana	FALSE
NC_027153	66814	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_hybrida	FALSE
NC_042851	70950	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_intertexta	FALSE
NC_068646	70951	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_italica	FALSE
NC_042853	70952	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_laciniata	FALSE
NC_068647	70955	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_lesinsii	FALSE
NC_068644	75626	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_littoralis	FALSE
NC_042847	47085	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_lupulina	FALSE
NC_042845	66815	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_marina	FALSE
NC_042849	70957	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_minima	FALSE
NC_042855	70959	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_monspeliaca	FALSE
NC_068640	75627	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_murex	FALSE
NC_042850	70962	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_orbicularis	FALSE
NC_027154	70964	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_papillosa	FALSE
NC_042846	66816	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_pironae	FALSE
NC_042848	47084	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_polymorpha	FALSE
NC_057657	70966	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_praecox	FALSE
NC_042854	70968	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_radiata	FALSE
NC_068650	66817	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_rigiduloides	FALSE
NC_068639	70971	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_rotata	FALSE
NC_068641	70972	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_rugosa	FALSE
NC_053371	70973	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_ruthenica	FALSE
NC_032066	3878	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_sativa	FALSE
NC_042841	56147	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_sativa	FALSE
NC_057659	70975	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_sauvagei	FALSE
NC_068645	36901	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_scutellata	FALSE
NC_057656	78529	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_secundiflora	FALSE
NC_068649	78530	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_soleirolii	FALSE
NC_042843	66818	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_suffruticosa	FALSE
NC_057658	66819	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_tenoreana	FALSE
NC_042844	2576623	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_tetraprostrata	FALSE
NC_003119	3880	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_truncatula	FALSE
NC_068638	70980	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_turbinata	FALSE
NC_068269	36902	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago_x_varia	FALSE
NC_041419	47082	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Melilotus	Melilotus_albus	TRUE
NC_070051	47083	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Melilotus	Melilotus_officinalis	FALSE
NC_047386	1387641	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Mezoneuron	Mezoneuron_cucullatum	TRUE
NC_047355	1358851	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Micklethwaitia	Micklethwaitia_carvalhoi	TRUE
NC_057456	62119	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Millettia	Millettia_dura	TRUE
NC_061740	587864	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Mimosa	Mimosa_bimucronata	TRUE
NC_063972	512270	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Mimosa	Mimosa_diplotricha	FALSE
NC_061906	367322	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Mimosa	Mimosa_pigra	FALSE
NC_042921	76306	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Mimosa	Mimosa_pudica	FALSE
NC_047371	140937	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Mirbelia	Mirbelia_oxylobioides	TRUE
NC_047348	1536788	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Moldenhawera	Moldenhawera_blanchetiana	TRUE
NC_047383	191942	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Moullava	Moullava_spicata	TRUE
NC_044116	132452	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Mucuna	Mucuna_macrocarpa	TRUE
NC_054176	157652	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Mucuna	Mucuna_pruriens	FALSE
NC_063832	690556	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Mucuna	Mucuna_sempervirens	FALSE
NC_067516	149665	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Myrocarpus	Myrocarpus_frondosus	TRUE
NC_067515	53904	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Myrospermum	Myrospermum_sousanum	TRUE
NC_058987	185713	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Nanhaia	Nanhaia_speciosa	TRUE
NC_049132	3128859	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Neltuma	Neltuma_juliflora	TRUE
NC_084206	204979	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Neltuma	Neltuma_pallida	FALSE
NC_047347	1911670	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Neoapaloxylon	Neoapaloxylon_tuberosum	TRUE
NC_071874	109224	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Neustanthus	Neustanthus_phaseoloides	TRUE
NC_044105	1603716	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ohwia	Ohwia_caudata	TRUE
NC_053934	3882	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Onobrychis	Onobrychis_viciifolia	TRUE
NC_047389	458340	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Orbexilum	Orbexilum_onobrychis	TRUE
NC_081486	499989	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_balansae	TRUE
NC_081487	2747421	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_elliptica	FALSE
NC_045104	53908	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_emarginata	FALSE
NC_060462	1009498	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_fordiana	FALSE
NC_053891	100158	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_formosana	FALSE
NC_039418	1642859	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_hosiei	FALSE
NC_081489	2747423	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_microphylla	FALSE
NC_081488	2747424	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_olivacea	FALSE
NC_064393	1993845	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_pinnata	FALSE
NC_058693	2866711	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_purpureiflora	FALSE
NC_045106	499992	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_semicastrata	FALSE
NC_045105	2650787	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia_xylocarpa	FALSE
NC_083914	149687	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ototropis	Ototropis_elegans	TRUE
NC_064361	671262	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis	Oxytropis_aciphylla	TRUE
NC_050861	747378	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis	Oxytropis_arctobia	FALSE
NC_047482	903998	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis	Oxytropis_bicolor	FALSE
NC_062618	2079768	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis	Oxytropis_diversifolia	FALSE
NC_083920	1479707	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis	Oxytropis_falcata	FALSE
NC_056975	483874	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis	Oxytropis_glabra	FALSE
NC_086651	483875	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis	Oxytropis_ochrocephala	FALSE
NC_050860	90235	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Oxytropis	Oxytropis_splendens	FALSE
NC_026682	109171	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pachyrhizus	Pachyrhizus_erosus	TRUE
NC_035348	138062	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pararchidendron	Pararchidendron_pruinosum	TRUE
NC_034989	1914267	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Parkia	Parkia_javanica	TRUE
NC_067585	139018	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Parkia	Parkia_timoriana	FALSE
NC_047387	321570	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Parkinsonia	Parkinsonia_africana	TRUE
NC_057460	200947	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Parochetus	Parochetus_communis	TRUE
NC_047357	2723574	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Peltogyne	Peltogyne_chrysopis	TRUE
NC_047367	162876	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Peltophorum	Peltophorum_pterocarpum	TRUE
NC_067529	1645775	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Periandra	Periandra_mediterranea	TRUE
NC_047335	162878	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Petalostylis	Petalostylis_labicheoides	TRUE
NC_067543	33129	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Phaseolus	Phaseolus_acutifolius	TRUE
NC_060403	3884	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Phaseolus	Phaseolus_lunatus	FALSE
NC_009259	3885	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Phaseolus	Phaseolus_vulgaris	FALSE
NC_057279	3926	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Philenoptera	Philenoptera_violacea	TRUE
NC_047237	406422	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Phyllodium	Phyllodium_pulchellum	TRUE
NC_065023	47064	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Phyllolobium	Phyllolobium_chinense	TRUE
NC_037765	653098	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Piliostigma	Piliostigma_thonningii	TRUE
NC_034990	1914268	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Piptadenia	Piptadenia_communis	TRUE
NC_051876	1653467	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Piptanthus	Piptanthus_concolor	TRUE
NC_056139	70606	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Piptanthus	Piptanthus_nepalensis	FALSE
NC_037830	198035	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus_oleraceus	FALSE
NC_036828	51020	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus_fulvus	FALSE
NC_014057	3888	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus_oleraceus	FALSE
NC_039371	47742	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lathyrus	Lathyrus_oleraceus	FALSE
NC_081484	404691	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pithecellobium	Pithecellobium_dulce	TRUE
NC_034991	1914269	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pithecellobium	Pithecellobium_flexicaule	FALSE
NC_067537	54890	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Platycyamus	Platycyamus_regnellii	TRUE
NC_088720	3041824	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Platylobium	Platylobium_infecundum	TRUE
NC_088725	1969477	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Platylobium	Platylobium_montanum	FALSE
NC_045516	24964	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Platylobium	Platylobium_obtusangulum	FALSE
NC_088721	3041819	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Platylobium	Platylobium_obtusangulum_x_Platylobium_triangulare	FALSE
NC_088723	3041830	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Platylobium	Platylobium_parviflorum	FALSE
NC_088724	3041825	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Platylobium	Platylobium_reflexum	FALSE
NC_088722	3041826	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Platylobium	Platylobium_rotundum	FALSE
NC_088719	1560081	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Platylobium	Platylobium_triangulare	FALSE
NC_067525	557744	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Platymiscium	Platymiscium_pubescens	TRUE
NC_067528	115002	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Platypodium	Platypodium_elegans	TRUE
NC_057458	49834	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Podalyria	Podalyria_calyptrata	TRUE
NC_047393	104316	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Poecilanthe	Poecilanthe_parviflora	TRUE
NC_047359	162883	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Poeppigia	Poeppigia_procera	TRUE
NC_016708	56065	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pongamia	Pongamia_pinnata	TRUE
NC_049133	364024	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Prosopis	Prosopis_cineraria	TRUE
NC_061227	264982	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Prosopis	Prosopis_farcta	FALSE
NC_026683	102697	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Neltuma	Neltuma_glandulosa	FALSE
NC_060845	433935	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Strombocarpa	Strombocarpa_tamarugo	TRUE
NC_057457	3891	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Psophocarpus	Psophocarpus_tetragonolobus	TRUE
NC_049082	100170	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterocarpus	Pterocarpus_indicus	TRUE
NC_049083	108278	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterocarpus	Pterocarpus_macrocarpus	FALSE
NC_049080	1071187	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterocarpus	Pterocarpus_marsupium	FALSE
NC_049081	2741211	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterocarpus	Pterocarpus_pedatus	FALSE
NC_049084	1071199	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterocarpus	Pterocarpus_santalinus	FALSE
NC_071180	1079077	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterodon	Pterodon_emarginatus	TRUE
NC_071181	104318	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterodon	Pterodon_pubescens	FALSE
NC_047350	162890	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterogyne	Pterogyne_nitens	TRUE
NC_047391	2723575	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pterolobium	Pterolobium_punctatum	TRUE
NC_084329	1888382	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pueraria	Pueraria_alopecuroides	TRUE
NC_065692	1888384	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pueraria	Pueraria_edulis	FALSE
NC_060608	132459	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pueraria	Pueraria_montana	FALSE
NC_060607	174648	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pueraria	Pueraria_montana	FALSE
NC_067524	115004	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Riedeliella	Riedeliella_graciliflora	TRUE
NC_026684	35938	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Robinia	Robinia_pseudoacacia	TRUE
NC_034992	76910	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Samanea	Samanea_saman	TRUE
NC_071827	162895	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Saraca	Saraca_dives	TRUE
NC_084411	3092261	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Saraca	Saraca_griffithiana	FALSE
NC_045297	509014	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Saraca	Saraca_indica	FALSE
NC_053845	2599109	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sarcodum	Sarcodum_scandens	TRUE
NC_047316	46664	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Schizolobium	Schizolobium_parahyba	TRUE
NC_037766	1954645	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Schnella	Schnella_trichosepala	TRUE
NC_047328	162898	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Schotia	Schotia_afra	TRUE
NC_045298	20342	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Schotia	Schotia_brachypetala	FALSE
NC_054256	53861	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Securigera	Securigera_varia	TRUE
NC_047594	138017	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senegalia	Senegalia_catechu	TRUE
NC_036736	205073	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senegalia	Senegalia_laeta	FALSE
NC_086866	1341699	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senegalia	Senegalia_pennata	FALSE
NC_045513	138043	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senegalia	Senegalia_senegal	FALSE
NC_065665	53923	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_alata	TRUE
NC_086628	72402	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_alexandrina	FALSE
NC_047366	346951	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_bicapsularis	FALSE
NC_083214	247887	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_candolleana	FALSE
NC_066804	346959	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_corymbosa	FALSE
NC_087782	346974	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_italica	FALSE
NC_083215	1789066	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_marilandica	FALSE
NC_083216	1574110	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_multiglandulosa	FALSE
NC_047283	346985	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_obtusifolia	FALSE
NC_038222	126820	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_occidentalis	FALSE
NC_083217	346994	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_reticulata	FALSE
NC_083218	948718	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_sophera	FALSE
NC_054185	347003	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_spectabilis	FALSE
NC_030193	362788	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna_tora	FALSE
NC_057145	206307	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sesbania	Sesbania_cannabina	TRUE
NC_047382	206309	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sesbania	Sesbania_grandiflora	FALSE
NC_080994	206310	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sesbania	Sesbania_tomentosa	FALSE
NC_047390	2723576	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Smithia	Smithia_erubescens	TRUE
NC_036102	200492	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sophora	Sophora_alopecuroides	TRUE
NC_045070	858915	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sophora	Sophora_alopecuroides	FALSE
NC_057683	76397	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sophora	Sophora_macrocarpa	FALSE
NC_056151	1323965	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sophora	Sophora_moorcroftiana	FALSE
NC_042688	714503	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sophora	Sophora_tonkinensis	FALSE
NC_057682	85268	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sophora	Sophora_toromiro	FALSE
NC_049094	1341721	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Spatholobus	Spatholobus_pulcher	TRUE
NC_048966	455371	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Spatholobus	Spatholobus_suberectus	FALSE
NC_054220	47651	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sphaerophysa	Sphaerophysa_salsula	TRUE
NC_047377	2723577	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Storckiella	Storckiella_pancheri	TRUE
NC_067540	167626	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Strongylodon	Strongylodon_macrobotrys	TRUE
NC_044627	397648	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Stryphnodendron	Stryphnodendron_adstringens	TRUE
NC_058691	62615	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Stylosanthes	Stylosanthes_guianensis	TRUE
NC_039159	37660	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Stylosanthes	Stylosanthes_hamata	FALSE
NC_039160	79078	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Stylosanthes	Stylosanthes_scabra	FALSE
NC_039161	79081	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Stylosanthes	Stylosanthes_viscosa	FALSE
NC_067517	48123	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Styphnolobium	Styphnolobium_affine	TRUE
NC_047059	3897	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Styphnolobium	Styphnolobium_japonicum	FALSE
NC_045071	2479786	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Styphnolobium	Styphnolobium_japonicum	FALSE
NC_047339	2723578	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Tachigali	Tachigali_costaricensis	TRUE
